date,1. open,2. high,3. low,4. close,5. volume,TickerName
2023-01-12,1.2600,1.2900,1.1600,1.2900,102860,NA
2023-01-11,1.2150,1.2599,1.1800,1.2300,55961,NA
2023-01-10,1.2600,1.2600,1.1200,1.2100,23154,NA
2023-01-09,1.1100,1.2101,1.0900,1.1800,72411,NA
2023-01-06,1.2000,1.3300,1.0300,1.0900,150065,NA
2023-01-05,1.1899,1.3300,1.1600,1.2800,175336,NA
2023-01-04,1.1710,1.1808,1.1000,1.1800,16258,NA
2023-01-03,1.1500,1.1900,1.1000,1.1740,24941,NA
2022-12-30,1.0399,1.1600,1.0247,1.1500,101203,NA
2022-12-29,1.0500,1.0500,0.9900,0.9900,55454,NA
2022-12-28,1.0500,1.0501,0.9902,1.0000,70532,NA
2022-12-27,1.0500,1.0900,1.0400,1.0400,66155,NA
2022-12-23,0.9740,1.1200,0.9200,1.0600,98547,NA
2022-12-22,1.0600,1.0700,0.9300,1.0200,46116,NA
2022-12-21,1.0100,1.0800,1.0100,1.0788,24805,NA
2022-12-20,0.9600,1.0700,0.9600,1.0000,24344,NA
2022-12-19,1.0200,1.0500,0.9400,0.9600,51998,NA
2022-12-16,1.0200,1.0500,0.9234,0.9234,76948,NA
2022-12-15,1.0800,1.0800,1.0200,1.0200,49645,NA
2022-12-14,1.0801,1.1180,1.0200,1.0500,40973,NA
2022-12-13,1.1700,1.1700,1.0200,1.0600,103630,NA
2022-12-12,1.1400,1.1800,1.0743,1.1200,34923,NA
2022-12-09,1.1000,1.2000,1.0800,1.1200,42839,NA
2022-12-08,1.1625,1.2400,1.0800,1.1001,30841,NA
2022-12-07,1.1382,1.1382,1.0000,1.0000,40942,NA
2022-12-06,1.2000,1.2100,1.1100,1.1393,42331,NA
2022-12-05,1.1390,1.2900,1.0800,1.2500,62682,NA
2022-12-02,1.0900,1.1300,1.0700,1.0999,35686,NA
2022-12-01,1.2600,1.2600,1.0500,1.1000,42179,NA
2022-11-30,1.2000,1.2500,1.1000,1.1200,25963,NA
2022-11-29,1.2100,1.2100,1.1500,1.2000,14170,NA
2022-11-28,1.2399,1.2690,1.1200,1.2200,29809,NA
2022-11-25,1.2400,1.2400,1.1300,1.2400,5838,NA
2022-11-23,1.2152,1.2856,1.2100,1.2512,16022,NA
2022-11-22,1.3140,1.3140,1.1300,1.2050,46575,NA
2022-11-21,1.2700,1.3990,1.2700,1.2897,39342,NA
2022-11-18,1.5200,1.5200,1.2100,1.4128,61558,NA
2022-11-17,1.4300,1.6800,1.4300,1.4400,284101,NA
2022-11-16,1.4100,1.4500,1.3200,1.4000,57948,NA
2022-11-15,1.3200,1.4001,1.2900,1.4000,64254,NA
2022-11-14,1.2700,1.3300,1.2600,1.3000,30063,NA
2022-11-11,1.2000,1.3199,1.1600,1.2900,149733,NA
2022-11-10,1.0900,1.1900,1.0400,1.1700,157714,NA
2022-11-09,1.1200,1.1439,0.9799,0.9800,70129,NA
2022-11-08,1.1700,1.2200,1.1200,1.1200,73455,NA
2022-11-07,1.1800,1.2100,1.1300,1.1800,87508,NA
2022-11-04,1.1200,1.1800,1.1200,1.1200,50224,NA
2022-11-03,1.1858,1.2057,1.1000,1.1000,65688,NA
2022-11-02,1.2400,1.2436,1.1500,1.1500,51334,NA
2022-11-01,1.2302,1.2700,1.1900,1.2100,63210,NA
2022-10-31,1.2900,1.2900,1.2100,1.2100,25563,NA
2022-10-28,1.3000,1.3000,1.2200,1.2800,34677,NA
2022-10-27,1.1700,1.2900,1.1700,1.2600,88408,NA
2022-10-26,1.1000,1.2708,1.1000,1.2200,108317,NA
2022-10-25,1.0600,1.1400,1.0600,1.1400,55352,NA
2022-10-24,1.1500,1.1700,1.0104,1.0700,157769,NA
2022-10-21,1.1200,1.2500,1.1200,1.1900,262230,NA
2022-10-20,1.2264,1.2820,1.1400,1.1500,169556,NA
2022-10-19,1.3400,1.3431,1.2200,1.2200,55559,NA
2022-10-18,1.3500,1.3600,1.2900,1.3600,26030,NA
2022-10-17,1.3000,1.3600,1.2800,1.3600,44718,NA
2022-10-14,1.3450,1.3573,1.2600,1.2900,179925,NA
2022-10-13,1.2000,1.3350,1.1800,1.3350,87317,NA
2022-10-12,1.3000,1.3200,1.2500,1.2800,58918,NA
2022-10-11,1.3400,1.3900,1.2700,1.2800,143656,NA
2022-10-10,1.5300,1.5400,1.3100,1.3300,199358,NA
2022-10-07,1.6100,1.6538,1.5500,1.5700,45516,NA
2022-10-06,1.6300,1.6800,1.6100,1.6400,89089,NA
2022-10-05,1.6600,1.7300,1.6300,1.6600,86863,NA
2022-10-04,1.6900,1.7900,1.6500,1.7700,128331,NA
2022-10-03,1.5800,1.7500,1.5700,1.7500,248688,NA
2022-09-30,1.7100,1.7212,1.5500,1.6100,235695,NA
2022-09-29,2.0000,2.0300,1.6500,1.7300,381978,NA
2022-09-28,2.2300,2.2500,1.9100,2.1000,1588140,NA
2022-09-27,3.9600,4.1500,3.0800,3.1800,263794,NA
2022-09-26,3.8600,4.0717,3.6500,3.7780,150410,NA
2022-09-23,3.8600,4.3250,3.7000,3.9664,140159,NA
2022-09-22,4.7600,4.7620,3.7400,3.8954,226981,NA
2022-09-21,5.0000,5.1000,4.7000,4.8600,50081,NA
2022-09-20,5.1100,5.3607,4.8440,5.0972,58033,NA
2022-09-19,5.4600,5.5500,4.8000,5.2900,62639,NA
2022-09-16,4.2400,5.7400,4.2400,5.5600,244496,NA
2022-09-15,5.0300,5.0300,4.4200,4.6447,103858,NA
2022-09-14,4.4200,4.8600,4.3515,4.8500,132117,NA
2022-09-13,4.4800,4.7700,4.0700,4.4200,79335,NA
2022-09-12,4.2000,4.4767,3.9100,4.3001,140964,NA
2022-09-09,3.9700,4.1900,3.5700,4.0400,133694,NA
2022-09-08,3.8403,4.1600,3.8100,4.0600,52195,NA
2022-09-07,3.8100,4.2100,3.6600,3.9300,85070,NA
2022-09-06,4.4700,4.5848,3.8000,4.0400,201986,NA
2022-09-02,4.7000,6.9500,4.4300,4.4700,3932664,NA
2022-09-01,4.8600,5.0000,4.1400,4.4900,49676,NA
2022-08-31,5.1320,5.4300,4.8000,4.8501,43130,NA
2022-08-30,5.1818,5.6461,5.0300,5.1100,52601,NA
2022-08-29,5.3900,5.7799,5.0600,5.2700,24757,NA
2022-08-26,5.2000,5.7900,5.2000,5.3000,55141,NA
2022-08-25,5.2900,5.5577,5.2800,5.3900,16505,NA
2022-08-24,5.4400,5.5000,5.2312,5.2800,14590,NA
2022-08-23,5.7200,5.8300,5.4000,5.4500,53853,NA
2022-08-22,6.1000,6.1500,5.6800,5.8350,64160,NA
2022-08-19,6.3200,6.3201,6.0000,6.0500,35267,NA
2022-08-18,6.5600,6.6540,6.2300,6.5500,31696,NA
2022-08-17,6.4700,6.7200,6.3208,6.6900,34451,NA
2022-08-16,6.5400,6.8497,6.2400,6.4700,70401,NA
2022-08-15,6.1100,6.5698,6.1100,6.5400,36250,NA
2022-08-12,6.5300,6.6899,6.2593,6.3700,32323,NA
2022-08-11,6.4000,6.8700,6.1515,6.4700,74767,NA
2022-08-10,6.1000,6.6799,6.1000,6.4000,75234,NA
2022-08-09,6.1900,6.6500,6.1250,6.1400,79902,NA
2022-08-08,7.2000,7.2500,6.1331,6.3350,178444,NA
2022-08-05,6.8000,7.8999,6.8000,7.0900,406829,NA
2022-08-04,7.8300,7.8300,7.0000,7.1200,91143,NA
2022-08-03,9.2200,9.9000,6.8000,7.1500,291867,NA
2022-08-02,11.5300,13.9500,8.0700,9.2000,978108,NA
2022-08-01,9.4200,11.1930,9.1300,10.8700,434914,NA
2022-07-29,7.8100,12.4899,7.3501,9.6200,858151,NA
2022-07-28,8.9700,9.2050,7.0070,7.8000,185673,NA
2022-07-27,9.5900,10.5000,8.8000,8.9000,176985,NA
2022-07-26,9.6000,11.3524,8.8700,9.2500,328723,NA
2022-07-25,7.1000,13.0000,7.0100,10.5600,4532543,NA
2022-07-22,7.9100,7.9100,6.6877,6.7900,37733,NA
2022-07-21,7.7000,8.0000,7.0800,8.0000,28176,NA
2022-07-20,6.5400,8.3000,6.3300,7.7300,190910,NA
2022-07-19,6.7200,7.5145,6.7100,7.4200,39218,NA
2022-07-18,6.4500,8.4900,6.3000,6.7000,69408,NA
2022-07-15,7.6400,7.8200,6.8000,6.8000,46992,NA
2022-07-14,8.0100,8.2599,6.3208,7.3500,134129,NA
2022-07-13,9.7700,12.0000,8.8000,8.8000,264442,NA
2022-07-12,7.6100,13.4000,7.5100,12.0500,1486813,NA
